date,store_id,sku_id,units_sold,prediction,stock_on_hand,on_order_units,reorder_point,safety_stock,lead_time_days,unit_price,cost_price,category,subcategory,brand,lead_time_demand,available_inventory,forecast_daily_demand,days_of_supply,stock_after_lead_time,stockout_units,safety_stock_gap,reorder_gap,stockout_risk,target_inventory_30d,excess_inventory_units,overstock_risk,risk_score,risk_level,recommended_action,stockout_value_at_stake,overstock_value_at_stake,value_at_stake,priority,risk_reason
2025-12-22,ST08,SKU01146,1,2.017074,0.0,0.0,0.0,0.0,7.0,212.51,126.85,Frozen Foods,Ice Cream,DailyBest,2.017074,0.0,2.017074,0.0,-2.017074,2.017074,2.017074,0.0,True,60.51222,0.0,False,100.0,STOCKOUT,REORDER,428.64839574,0.0,428.65,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-07,ST20,SKU01335,1,1.8128781,0.0,0.0,0.0,0.0,7.0,236.44,176.69,Personal Care,Bath & Body,PremiumSelect,1.8128781,0.0,1.8128781,0.0,-1.8128781,1.8128781,1.8128781,0.0,True,54.386343000000004,0.0,False,100.0,STOCKOUT,REORDER,428.636897964,0.0,428.64,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-16,ST23,SKU04489,1,1.7070204,0.0,0.0,68.0,30.0,7.0,251.01,200.07,Health & Wellness,OTC Medicine,PureLife,1.7070204,0.0,1.7070204,0.0,-1.7070204,1.7070204,31.7070204,68.0,True,51.210612,0.0,False,100.0,STOCKOUT,REORDER,428.479190604,0.0,428.48,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-30,ST22,SKU03937,1,1.8173192,0.0,0.0,0.0,0.0,7.0,235.76,144.83,Dairy & Bakery,Eggs,EverydayPlus,1.8173192,0.0,1.8173192,0.0,-1.8173192,1.8173192,1.8173192,0.0,True,54.519576,0.0,False,100.0,STOCKOUT,REORDER,428.451174592,0.0,428.45,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-07,ST08,SKU03785,4,1.834933,0.0,0.0,0.0,0.0,7.0,233.48,160.77,Snacks & Confectionery,Biscuits & Cookies,PremiumSelect,1.834933,0.0,1.834933,0.0,-1.834933,1.834933,1.834933,0.0,True,55.04799,0.0,False,100.0,STOCKOUT,REORDER,428.42015683999995,0.0,428.42,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-27,ST08,SKU03876,1,1.8404394,0.0,0.0,22.0,9.0,7.0,232.78,140.09,Beverages,Energy Drinks,NovaFresh,1.8404394,0.0,1.8404394,0.0,-1.8404394,1.8404394,10.8404394,22.0,True,55.213181999999996,0.0,False,100.0,STOCKOUT,REORDER,428.417483532,0.0,428.42,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-15,ST11,SKU00972,1,1.8428544,0.0,0.0,0.0,0.0,7.0,232.47,160.25,Beverages,Tea,SmartBuy,1.8428544,0.0,1.8428544,0.0,-1.8428544,1.8428544,1.8428544,0.0,True,55.285632,0.0,False,100.0,STOCKOUT,REORDER,428.408362368,0.0,428.41,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-14,ST11,SKU03974,2,1.8754941,0.0,0.0,0.0,0.0,7.0,228.41,178.31,Dairy & Bakery,Cheese,NovaFresh,1.8754941,0.0,1.8754941,0.0,-1.8754941,1.8754941,1.8754941,0.0,True,56.264823,0.0,False,100.0,STOCKOUT,REORDER,428.381607381,0.0,428.38,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-23,ST23,SKU04362,1,1.835084,0.0,0.0,0.0,0.0,7.0,233.42,151.73,Frozen Foods,Ice Cream,PurePlus,1.835084,0.0,1.835084,0.0,-1.835084,1.835084,1.835084,0.0,True,55.05252,0.0,False,100.0,STOCKOUT,REORDER,428.34530728,0.0,428.35,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-16,ST02,SKU01366,1,1.9357231,0.0,0.0,0.0,0.0,7.0,221.2,167.81,Stationery & Office,Notebooks,SunriseFoods,1.9357231,0.0,1.9357231,0.0,-1.9357231,1.9357231,1.9357231,0.0,True,58.071692999999996,0.0,False,100.0,STOCKOUT,REORDER,428.18194972,0.0,428.18,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-20,ST24,SKU01293,1,1.8714787,0.0,0.0,0.0,0.0,7.0,228.78,151.47,Stationery & Office,Writing Instruments,ZestyCo,1.8714787,0.0,1.8714787,0.0,-1.8714787,1.8714787,1.8714787,0.0,True,56.144360999999996,0.0,False,100.0,STOCKOUT,REORDER,428.156896986,0.0,428.16,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-25,ST01,SKU01620,1,2.1693213,0.0,0.0,0.0,0.0,7.0,197.37,123.3,Snacks & Confectionery,Biscuits & Cookies,SunriseFoods,2.1693213,0.0,2.1693213,0.0,-2.1693213,2.1693213,2.1693213,0.0,True,65.079639,0.0,False,100.0,STOCKOUT,REORDER,428.158944981,0.0,428.16,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-17,ST06,SKU03986,3,1.7899209,0.0,0.0,0.0,0.0,7.0,239.18,134.37,Stationery & Office,Notebooks,NatureBlend,1.7899209,0.0,1.7899209,0.0,-1.7899209,1.7899209,1.7899209,0.0,True,53.697627000000004,0.0,False,100.0,STOCKOUT,REORDER,428.113280862,0.0,428.11,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-20,ST07,SKU00964,4,1.869294,0.0,0.0,0.0,0.0,7.0,229.0,152.63,Dairy & Bakery,Bread,ZestyCo,1.869294,0.0,1.869294,0.0,-1.869294,1.869294,1.869294,0.0,True,56.07882,0.0,False,100.0,STOCKOUT,REORDER,428.068326,0.0,428.07,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-25,ST05,SKU03736,1,1.8271435,0.0,0.0,0.0,0.0,7.0,234.21,179.31,Personal Care,Men's Grooming,ValueChoice,1.8271435,0.0,1.8271435,0.0,-1.8271435,1.8271435,1.8271435,0.0,True,54.814305000000004,0.0,False,100.0,STOCKOUT,REORDER,427.93527913500003,0.0,427.94,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-31,ST29,SKU03456,2,1.8284235,0.0,0.0,0.0,0.0,7.0,234.0,153.19,Beverages,Energy Drinks,SunriseFoods,1.8284235,0.0,1.8284235,0.0,-1.8284235,1.8284235,1.8284235,0.0,True,54.852705,0.0,False,100.0,STOCKOUT,REORDER,427.851099,0.0,427.85,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-23,ST17,SKU03793,1,1.8370751,0.0,0.0,0.0,0.0,7.0,232.87,161.93,Stationery & Office,Office Supplies,FamilyChoice,1.8370751,0.0,1.8370751,0.0,-1.8370751,1.8370751,1.8370751,0.0,True,55.112253,0.0,False,100.0,STOCKOUT,REORDER,427.79967853700003,0.0,427.8,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-10,ST17,SKU03974,1,1.8727729,0.0,0.0,0.0,0.0,7.0,228.41,178.31,Dairy & Bakery,Cheese,NovaFresh,1.8727729,0.0,1.8727729,0.0,-1.8727729,1.8727729,1.8727729,0.0,True,56.183187,0.0,False,100.0,STOCKOUT,REORDER,427.760058089,0.0,427.76,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-15,ST18,SKU03016,2,1.833285,0.0,0.0,0.0,0.0,7.0,233.3,171.54,Personal Care,Bath & Body,TrueTaste,1.833285,0.0,1.833285,0.0,-1.833285,1.833285,1.833285,0.0,True,54.99855,0.0,False,100.0,STOCKOUT,REORDER,427.7053905,0.0,427.71,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-20,ST18,SKU02544,4,1.844048,0.0,0.0,0.0,0.0,7.0,231.91,166.69,Home Care,Air Fresheners,NatureBlend,1.844048,0.0,1.844048,0.0,-1.844048,1.844048,1.844048,0.0,True,55.321439999999996,0.0,False,100.0,STOCKOUT,REORDER,427.65317167999996,0.0,427.65,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-20,ST27,SKU04594,1,1.9164684,0.0,0.0,0.0,0.0,7.0,223.1,160.99,Dairy & Bakery,Cheese,PremiumSelect,1.9164684,0.0,1.9164684,0.0,-1.9164684,1.9164684,1.9164684,0.0,True,57.494052,0.0,False,100.0,STOCKOUT,REORDER,427.56410004,0.0,427.56,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-16,ST02,SKU00205,2,1.9180838,0.0,0.0,0.0,0.0,7.0,222.89,154.95,Stationery & Office,Office Supplies,NutriPlus,1.9180838,0.0,1.9180838,0.0,-1.9180838,1.9180838,1.9180838,0.0,True,57.542514,0.0,False,100.0,STOCKOUT,REORDER,427.52169818199997,0.0,427.52,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-14,ST23,SKU04978,3,1.8500733,0.0,0.0,0.0,0.0,7.0,230.93,156.02,Frozen Foods,Frozen Vegetables,EverydayPlus,1.8500733,0.0,1.8500733,0.0,-1.8500733,1.8500733,1.8500733,0.0,True,55.502199000000005,0.0,False,100.0,STOCKOUT,REORDER,427.237427169,0.0,427.24,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-13,ST17,SKU03749,3,1.8587704,0.0,0.0,0.0,0.0,7.0,229.84,182.25,Dairy & Bakery,Eggs,PremiumSelect,1.8587704,0.0,1.8587704,0.0,-1.8587704,1.8587704,1.8587704,0.0,True,55.763112,0.0,False,100.0,STOCKOUT,REORDER,427.219788736,0.0,427.22,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-09,ST26,SKU03578,2,1.8917931,0.0,0.0,0.0,0.0,7.0,225.73,163.11,Frozen Foods,Ready Meals,ZestyCo,1.8917931,0.0,1.8917931,0.0,-1.8917931,1.8917931,1.8917931,0.0,True,56.753792999999995,0.0,False,100.0,STOCKOUT,REORDER,427.03445646299997,0.0,427.03,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-08,ST25,SKU01804,1,1.9326895,0.0,0.0,0.0,0.0,7.0,220.92,148.59,Home Care,Pest Control,TrueTaste,1.9326895,0.0,1.9326895,0.0,-1.9326895,1.9326895,1.9326895,0.0,True,57.980685,0.0,False,100.0,STOCKOUT,REORDER,426.96976434,0.0,426.97,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-17,ST10,SKU00205,4,1.9151161,0.0,0.0,0.0,0.0,7.0,222.89,154.95,Stationery & Office,Office Supplies,NutriPlus,1.9151161,0.0,1.9151161,0.0,-1.9151161,1.9151161,1.9151161,0.0,True,57.453483000000006,0.0,False,100.0,STOCKOUT,REORDER,426.860227529,0.0,426.86,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-19,ST04,SKU01808,4,1.8902018,0.0,0.0,0.0,0.0,7.0,225.82,167.4,Frozen Foods,Ready Meals,UrbanBite,1.8902018,0.0,1.8902018,0.0,-1.8902018,1.8902018,1.8902018,0.0,True,56.706054,0.0,False,100.0,STOCKOUT,REORDER,426.84537047599997,0.0,426.85,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-22,ST21,SKU03136,1,1.8981327,0.0,0.0,0.0,0.0,7.0,224.84,168.63,Home Care,Laundry,CrispKing,1.8981327,0.0,1.8981327,0.0,-1.8981327,1.8981327,1.8981327,0.0,True,56.943980999999994,0.0,False,100.0,STOCKOUT,REORDER,426.77615626799997,0.0,426.78,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-29,ST25,SKU00864,2,1.9104568,0.0,0.0,0.0,0.0,7.0,223.39,146.11,Dairy & Bakery,Bread,HomeStyle,1.9104568,0.0,1.9104568,0.0,-1.9104568,1.9104568,1.9104568,0.0,True,57.313704,0.0,False,100.0,STOCKOUT,REORDER,426.776944552,0.0,426.78,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-03,ST03,SKU02151,1,1.8628645,0.0,0.0,0.0,0.0,7.0,229.08,157.81,Dairy & Bakery,Eggs,TrueTaste,1.8628645,0.0,1.8628645,0.0,-1.8628645,1.8628645,1.8628645,0.0,True,55.885934999999996,0.0,False,100.0,STOCKOUT,REORDER,426.74499966,0.0,426.74,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-10,ST03,SKU03956,1,1.9103949,0.0,0.0,0.0,0.0,7.0,223.29,135.07,Home Care,Laundry,SoftTouch,1.9103949,0.0,1.9103949,0.0,-1.9103949,1.9103949,1.9103949,0.0,True,57.311847,0.0,False,100.0,STOCKOUT,REORDER,426.572077221,0.0,426.57,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-17,ST17,SKU00342,1,1.8621641,0.0,0.0,0.0,0.0,7.0,229.07,135.24,Home & Kitchen,Home Decor,QuickBite,1.8621641,0.0,1.8621641,0.0,-1.8621641,1.8621641,1.8621641,0.0,True,55.864923,0.0,False,100.0,STOCKOUT,REORDER,426.565930387,0.0,426.57,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-21,ST23,SKU01731,4,1.9030615,0.0,0.0,0.0,0.0,7.0,224.15,139.96,Personal Care,Hair Care,CrispKing,1.9030615,0.0,1.9030615,0.0,-1.9030615,1.9030615,1.9030615,0.0,True,57.091845,0.0,False,100.0,STOCKOUT,REORDER,426.571235225,0.0,426.57,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-11,ST04,SKU04362,5,1.8273687,0.0,0.0,0.0,0.0,7.0,233.42,151.73,Frozen Foods,Ice Cream,PurePlus,1.8273687,0.0,1.8273687,0.0,-1.8273687,1.8273687,1.8273687,0.0,True,54.821061,0.0,False,100.0,STOCKOUT,REORDER,426.54440195399997,0.0,426.54,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-11,ST27,SKU04423,2,1.8905071,0.0,0.0,0.0,0.0,7.0,225.6,150.84,Home Care,Laundry,CleanWave,1.8905071,0.0,1.8905071,0.0,-1.8905071,1.8905071,1.8905071,0.0,True,56.715213,0.0,False,100.0,STOCKOUT,REORDER,426.49840176,0.0,426.5,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-03,ST29,SKU01870,2,1.8857149,0.0,0.0,0.0,0.0,7.0,226.16,158.21,Home Care,Dishwashing,PremiumSelect,1.8857149,0.0,1.8857149,0.0,-1.8857149,1.8857149,1.8857149,0.0,True,56.571447,0.0,False,100.0,STOCKOUT,REORDER,426.473281784,0.0,426.47,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-03,ST03,SKU04125,1,1.939851,0.0,0.0,0.0,0.0,7.0,219.82,121.44,Grocery,Rice & Grains,SunriseFoods,1.939851,0.0,1.939851,0.0,-1.939851,1.939851,1.939851,0.0,True,58.19553,0.0,False,100.0,STOCKOUT,REORDER,426.41804682,0.0,426.42,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-15,ST29,SKU03956,1,1.9093118,0.0,0.0,0.0,0.0,7.0,223.29,135.07,Home Care,Laundry,SoftTouch,1.9093118,0.0,1.9093118,0.0,-1.9093118,1.9093118,1.9093118,0.0,True,57.279354,0.0,False,100.0,STOCKOUT,REORDER,426.330231822,0.0,426.33,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-21,ST15,SKU03596,1,1.9122247,0.0,0.0,0.0,0.0,7.0,222.89,162.76,Stationery & Office,Writing Instruments,EverydayPlus,1.9122247,0.0,1.9122247,0.0,-1.9122247,1.9122247,1.9122247,0.0,True,57.366741000000005,0.0,False,100.0,STOCKOUT,REORDER,426.215763383,0.0,426.22,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-14,ST06,SKU03749,4,1.854318,0.0,0.0,0.0,0.0,7.0,229.84,182.25,Dairy & Bakery,Eggs,PremiumSelect,1.854318,0.0,1.854318,0.0,-1.854318,1.854318,1.854318,0.0,True,55.62954,0.0,False,100.0,STOCKOUT,REORDER,426.19644912,0.0,426.2,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-26,ST06,SKU00964,2,1.8609062,0.0,0.0,0.0,0.0,7.0,229.0,152.63,Dairy & Bakery,Bread,ZestyCo,1.8609062,0.0,1.8609062,0.0,-1.8609062,1.8609062,1.8609062,0.0,True,55.827186000000005,0.0,False,100.0,STOCKOUT,REORDER,426.1475198,0.0,426.15,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-09,ST20,SKU04423,1,1.888568,0.0,0.0,0.0,0.0,7.0,225.6,150.84,Home Care,Laundry,CleanWave,1.888568,0.0,1.888568,0.0,-1.888568,1.888568,1.888568,0.0,True,56.65704,0.0,False,100.0,STOCKOUT,REORDER,426.06094079999997,0.0,426.06,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-10,ST03,SKU02636,2,1.884174,0.0,0.0,0.0,0.0,7.0,226.11,138.71,Beverages,Tea,ZestyCo,1.884174,0.0,1.884174,0.0,-1.884174,1.884174,1.884174,0.0,True,56.52522,0.0,False,100.0,STOCKOUT,REORDER,426.03058314000003,0.0,426.03,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-03,ST11,SKU02776,3,1.813283,0.0,0.0,0.0,0.0,7.0,234.93,178.45,Snacks & Confectionery,Namkeen,SparkleClean,1.813283,0.0,1.813283,0.0,-1.813283,1.813283,1.813283,0.0,True,54.39849,0.0,False,100.0,STOCKOUT,REORDER,425.99457519000003,0.0,425.99,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-23,ST12,SKU03988,3,1.8746712,0.0,0.0,0.0,0.0,7.0,227.15,153.56,Dairy & Bakery,Bread,PrimeCare,1.8746712,0.0,1.8746712,0.0,-1.8746712,1.8746712,1.8746712,0.0,True,56.240136,0.0,False,100.0,STOCKOUT,REORDER,425.83156308,0.0,425.83,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-31,ST17,SKU01507,1,1.9276626,0.0,0.0,0.0,0.0,7.0,220.84,153.68,Home & Kitchen,Home Decor,CleanWave,1.9276626,0.0,1.9276626,0.0,-1.9276626,1.9276626,1.9276626,0.0,True,57.829877999999994,0.0,False,100.0,STOCKOUT,REORDER,425.705008584,0.0,425.71,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-21,ST07,SKU00637,2,1.8638886,0.0,0.0,0.0,0.0,7.0,228.39,158.92,Grocery,Flour & Atta,NovaFresh,1.8638886,0.0,1.8638886,0.0,-1.8638886,1.8638886,1.8638886,0.0,True,55.916658,0.0,False,100.0,STOCKOUT,REORDER,425.69351735399994,0.0,425.69,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-15,ST27,SKU04484,1,1.9347625,0.0,0.0,0.0,0.0,7.0,219.98,164.57,Snacks & Confectionery,Biscuits & Cookies,FamilyChoice,1.9347625,0.0,1.9347625,0.0,-1.9347625,1.9347625,1.9347625,0.0,True,58.042874999999995,0.0,False,100.0,STOCKOUT,REORDER,425.60905475,0.0,425.61,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-30,ST07,SKU02485,4,1.8715973,0.0,0.0,0.0,0.0,7.0,227.4,144.82,Grocery,Rice & Grains,CleanWave,1.8715973,0.0,1.8715973,0.0,-1.8715973,1.8715973,1.8715973,0.0,True,56.147918999999995,0.0,False,100.0,STOCKOUT,REORDER,425.60122602,0.0,425.6,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-08,ST23,SKU01157,1,1.8591388,0.0,0.0,0.0,0.0,7.0,228.88,141.99,Dairy & Bakery,Eggs,HomeStyle,1.8591388,0.0,1.8591388,0.0,-1.8591388,1.8591388,1.8591388,0.0,True,55.774164,0.0,False,100.0,STOCKOUT,REORDER,425.51968854399996,0.0,425.52,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-15,ST21,SKU00218,1,1.8505459,0.0,0.0,0.0,0.0,7.0,229.94,178.86,Dairy & Bakery,Bread,PureLife,1.8505459,0.0,1.8505459,0.0,-1.8505459,1.8505459,1.8505459,0.0,True,55.516377,0.0,False,100.0,STOCKOUT,REORDER,425.514524246,0.0,425.51,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-28,ST06,SKU02636,1,1.8818498,0.0,0.0,0.0,0.0,7.0,226.11,138.71,Beverages,Tea,ZestyCo,1.8818498,0.0,1.8818498,0.0,-1.8818498,1.8818498,1.8818498,0.0,True,56.455493999999995,0.0,False,100.0,STOCKOUT,REORDER,425.505058278,0.0,425.51,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-29,ST28,SKU03088,3,1.9031675,0.0,0.0,0.0,0.0,7.0,223.55,153.21,Stationery & Office,Notebooks,GoldenHarvest,1.9031675,0.0,1.9031675,0.0,-1.9031675,1.9031675,1.9031675,0.0,True,57.095025,0.0,False,100.0,STOCKOUT,REORDER,425.453094625,0.0,425.45,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-10,ST17,SKU03635,1,1.8449668,0.0,0.0,0.0,0.0,7.0,230.58,166.1,Stationery & Office,Notebooks,CityFresh,1.8449668,0.0,1.8449668,0.0,-1.8449668,1.8449668,1.8449668,0.0,True,55.349003999999994,0.0,False,100.0,STOCKOUT,REORDER,425.412444744,0.0,425.41,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-24,ST28,SKU02151,1,1.8569175,0.0,0.0,0.0,0.0,7.0,229.08,157.81,Dairy & Bakery,Eggs,TrueTaste,1.8569175,0.0,1.8569175,0.0,-1.8569175,1.8569175,1.8569175,0.0,True,55.707525,0.0,False,100.0,STOCKOUT,REORDER,425.3826609,0.0,425.38,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-19,ST30,SKU04245,2,1.9520737,0.0,0.0,0.0,0.0,7.0,217.78,127.83,Frozen Foods,Frozen Vegetables,PrimeCare,1.9520737,0.0,1.9520737,0.0,-1.9520737,1.9520737,1.9520737,0.0,True,58.562211,0.0,False,100.0,STOCKOUT,REORDER,425.12261038599996,0.0,425.12,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-18,ST29,SKU03503,1,1.8867825,0.0,0.0,0.0,0.0,7.0,225.31,147.27,Personal Care,Hair Care,TrueTaste,1.8867825,0.0,1.8867825,0.0,-1.8867825,1.8867825,1.8867825,0.0,True,56.603475,0.0,False,100.0,STOCKOUT,REORDER,425.110965075,0.0,425.11,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-30,ST16,SKU04318,1,2.0684159,0.0,0.0,0.0,0.0,7.0,205.5,147.89,Stationery & Office,Notebooks,SoftTouch,2.0684159,0.0,2.0684159,0.0,-2.0684159,2.0684159,2.0684159,0.0,True,62.052477,0.0,False,100.0,STOCKOUT,REORDER,425.05946745000006,0.0,425.06,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-13,ST14,SKU00627,2,1.9420168,0.0,0.0,0.0,0.0,7.0,218.84,150.77,Home Care,Dishwashing,PrimeCare,1.9420168,0.0,1.9420168,0.0,-1.9420168,1.9420168,1.9420168,0.0,True,58.260504,0.0,False,100.0,STOCKOUT,REORDER,424.990956512,0.0,424.99,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-10,ST22,SKU02615,4,3.5797627,0.0,0.0,0.0,0.0,7.0,118.71,80.79,Snacks & Confectionery,Chocolates,CleanWave,3.5797627,0.0,3.5797627,0.0,-3.5797627,3.5797627,3.5797627,0.0,True,107.39288099999999,0.0,False,100.0,STOCKOUT,REORDER,424.95363011699993,0.0,424.95,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-14,ST09,SKU00629,1,1.8687131,0.0,0.0,0.0,0.0,7.0,227.4,169.53,Dairy & Bakery,Eggs,FreshFarm,1.8687131,0.0,1.8687131,0.0,-1.8687131,1.8687131,1.8687131,0.0,True,56.061392999999995,0.0,False,100.0,STOCKOUT,REORDER,424.94535894,0.0,424.95,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-22,ST17,SKU01870,1,1.8789127,0.0,0.0,0.0,0.0,7.0,226.16,158.21,Home Care,Dishwashing,PremiumSelect,1.8789127,0.0,1.8789127,0.0,-1.8789127,1.8789127,1.8789127,0.0,True,56.367381,0.0,False,100.0,STOCKOUT,REORDER,424.934896232,0.0,424.93,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-27,ST22,SKU03857,1,1.8229064,0.0,0.0,0.0,0.0,7.0,233.07,142.78,Dairy & Bakery,Eggs,HomeStyle,1.8229064,0.0,1.8229064,0.0,-1.8229064,1.8229064,1.8229064,0.0,True,54.687191999999996,0.0,False,100.0,STOCKOUT,REORDER,424.864794648,0.0,424.86,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-22,ST23,SKU04245,1,1.9508156,0.0,0.0,0.0,0.0,7.0,217.78,127.83,Frozen Foods,Frozen Vegetables,PrimeCare,1.9508156,0.0,1.9508156,0.0,-1.9508156,1.9508156,1.9508156,0.0,True,58.524468000000006,0.0,False,100.0,STOCKOUT,REORDER,424.848621368,0.0,424.85,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-15,ST10,SKU01253,1,1.8586698,0.0,0.0,0.0,0.0,7.0,228.57,179.77,Dairy & Bakery,Cheese,PurePlus,1.8586698,0.0,1.8586698,0.0,-1.8586698,1.8586698,1.8586698,0.0,True,55.760093999999995,0.0,False,100.0,STOCKOUT,REORDER,424.836156186,0.0,424.84,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-11,ST28,SKU04616,1,1.8982517,0.0,0.0,0.0,0.0,7.0,223.77,130.14,Beverages,Tea,NatureBlend,1.8982517,0.0,1.8982517,0.0,-1.8982517,1.8982517,1.8982517,0.0,True,56.947551000000004,0.0,False,100.0,STOCKOUT,REORDER,424.771782909,0.0,424.77,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-15,ST22,SKU00480,4,1.9520576,0.0,0.0,0.0,0.0,7.0,217.56,172.39,Personal Care,Skin Care,CleanWave,1.9520576,0.0,1.9520576,0.0,-1.9520576,1.9520576,1.9520576,0.0,True,58.561728,0.0,False,100.0,STOCKOUT,REORDER,424.68965145600004,0.0,424.69,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-08,ST06,SKU01183,1,1.8594323,0.0,0.0,0.0,0.0,7.0,228.38,149.11,Home Care,Dishwashing,NatureBlend,1.8594323,0.0,1.8594323,0.0,-1.8594323,1.8594323,1.8594323,0.0,True,55.782968999999994,0.0,False,100.0,STOCKOUT,REORDER,424.657148674,0.0,424.66,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-03,ST29,SKU04423,4,1.882077,0.0,0.0,0.0,0.0,7.0,225.6,150.84,Home Care,Laundry,CleanWave,1.882077,0.0,1.882077,0.0,-1.882077,1.882077,1.882077,0.0,True,56.46231,0.0,False,100.0,STOCKOUT,REORDER,424.59657119999997,0.0,424.6,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-15,ST07,SKU01808,1,1.8800586,0.0,0.0,0.0,0.0,7.0,225.82,167.4,Frozen Foods,Ready Meals,UrbanBite,1.8800586,0.0,1.8800586,0.0,-1.8800586,1.8800586,1.8800586,0.0,True,56.401758,0.0,False,100.0,STOCKOUT,REORDER,424.554833052,0.0,424.55,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
2025-12-11,ST22,SKU03988,3,1.8689792,0.0,0.0,0.0,0.0,7.0,227.15,153.56,Dairy & Bakery,Bread,PrimeCare,1.8689792,0.0,1.8689792,0.0,-1.8689792,1.8689792,1.8689792,0.0,True,56.069376000000005,0.0,False,100.0,STOCKOUT,REORDER,424.53862528,0.0,424.54,CRITICAL,Available inventory is insufficient to cover expected demand during lead time
